FIRE_NAME,FIRE_SIZE,STATE,FIRE_YEAR,STAT_CAUSE_DESCR
WF SEA RIM ASSIST 07,900.0,TX,2007,Lightning
PATE,175.0,TX,2007,Miscellaneous
CANNON,108.0,TX,2007,Arson
CHAPA,320.0,TX,2007,Miscellaneous
LAS BRISAS,2500.0,TX,2007,Debris Burning
ZAMORA BEND,75.0,TX,2007,Miscellaneous
SOUTH ALAMO,58.0,TX,2007,Debris Burning
AGUA NUEVA RANCH,800.0,TX,2007,Debris Burning
DRUM POINT,258.0,VA,2007,Arson
LOWER GOOSE,164.0,WA,2007,Miscellaneous
DELTA,54.0,WA,2007,Equipment Use
HWY 262 REKINDLE,142.0,WA,2007,Arson
BOBCAT,500.0,WA,2007,Lightning
UPPER GOOSE,2267.0,WA,2007,Lightning
HIGHWAY 26,1454.0,WA,2007,Lightning
LEWIS AND CLARK,730.0,WA,2007,Equipment Use
OVERLOOK,17946.0,WA,2007,Lightning
HWY 24 MP 60,3187.0,WA,2007,Lightning
RATTLESNAKE,300.0,WA,2007,Lightning
OVERLOOK 2,100.0,WA,2007,Lightning
MILEPOST 17,4704.0,WA,2007,Miscellaneous
WAUTOMA,72641.0,WA,2007,Miscellaneous
HOVER PARK COMMAND,400.0,WA,2007,Miscellaneous
PATERSON 2,84.0,WA,2007,Miscellaneous
JUNIPER CANYON 2,147.0,OR,2007,Lightning
MARSHALL,320.0,WA,2007,Equipment Use
DALL LAKE,170.0,AK,2008,Lightning
THREE LAKES 08,24058.0,AK,2008,Lightning
MOUT ROAD FIRE,225.0,AL,2008,Equipment Use
MCINTYRE ROAD FIRE,75.0,AR,2008,Miscellaneous
POZO 3,66.0,AZ,2008,Miscellaneous
POZO 4,75.0,AZ,2008,Miscellaneous
HIGH GATES,90.0,AZ,2008,Miscellaneous
SACRAMENTO,328.0,AZ,2008,Miscellaneous
WILDLIFE FIRE,80.0,CA,2008,Miscellaneous
DELEVAN ROAD ASSIST,65.0,CA,2008,Debris Burning
MAXWELL ASSIST,500.0,CA,2008,Miscellaneous
140B 08,85.0,CA,2008,Miscellaneous
RIVER WF,580.0,CA,2008,Miscellaneous
BALEY,147.0,CA,2008,Debris Burning
DOF- 189  D7G2,800.0,FL,2008,Miscellaneous
UNIT 2B WILDFIRE,283.0,FL,2008,Lightning
DALTON,102.0,FL,2008,Lightning
GRADE 8 FIRE,71.0,FL,2008,Miscellaneous
GRADE 8 TWO FIRE,75.0,FL,2008,Debris Burning
GOOD FRIDAY FIRE,136.0,FL,2008,Debris Burning
GA-1 (STYX DIPSITE),338.0,GA,2008,Debris Burning
HAKALAU FOREST,2800.0,HI,2008,Miscellaneous
2008 1,150.0,HI,2008,Miscellaneous
2008 2,400.0,HI,2008,Miscellaneous
1700'S,75.0,IL,2008,Lightning
KUWAIT,109.0,KS,2008,Miscellaneous
PAXON,202.0,KS,2008,Debris Burning
BENEDICT CREEK NE,70.0,KS,2008,Debris Burning
LEBO CREEK WEST,149.0,KS,2008,Debris Burning
KENNEDY CREEK EAST,1188.0,KS,2008,Debris Burning
EUREKA,79.5,KS,2008,Debris Burning
ROUGHNECK,122.0,KS,2008,Equipment Use
TREE PLANT,222.0,LA,2008,Arson
GOLD BRICK FIRE,424.0,LA,2008,Arson
VIDRINE WILDFIRE,82.0,LA,2008,Miscellaneous
NIGHT SWIRE,1387.0,LA,2008,Lightning
1B08,115.0,LA,2008,Lightning
POOL08,2345.0,LA,2008,Lightning
UNIT7-08,1403.0,LA,2008,Lightning
OLD 4 FIRE,125.0,LA,2008,Lightning
2008 UNIT 1A,150.0,LA,2008,Lightning
LONG POND,275.0,MD,2008,Debris Burning
WINDY FIRE,920.0,MD,2008,Debris Burning
MELVIN SLOUGH 08,167.0,MN,2008,Debris Burning
SAVLHUS,140.0,MN,2008,Debris Burning
TRAIN 1,620.0,MN,2008,Equipment Use
MITIGATION FIRE,78.0,MS,2008,Debris Burning
LAKERIDGE FIRE,85.0,MS,2008,Miscellaneous
DUCK,457.0,MT,2008,Lightning
LAZY EYE,570.0,MT,2008,Lightning
YELLOWSTONE COMPLEX,1464.0,MT,2008,Equipment Use
RED ROCK FIRE,1163.0,MT,2008,Debris Burning
EVANS ROAD FIRE,41060.0,NC,2008,Lightning
EIDSNESS,72.0,ND,2008,Debris Burning
PUNG,85.0,ND,2008,Arson
WEAVER,160.0,ND,2008,Arson
GRADER,1680.0,ND,2008,Equipment Use
POOKY,88.0,ND,2008,Debris Burning
VOLK WPA,132.2,ND,2008,Miscellaneous
POOL 326,1701.0,ND,2008,Miscellaneous
SNAKE CREEK,100.6,ND,2008,Campfire
THORSTAD 2008,97.0,ND,2008,Campfire
LONG LAKE 1,656.6,ND,2008,Miscellaneous
GUNNESS WILDFIRE,80.0,ND,2008,Lightning
ISLER,182.0,NM,2008,Miscellaneous
BYRON,5015.0,OK,2008,Miscellaneous
TRI-CITIES FIRE,260.0,OK,2008,Arson
WOLF ROAD,251.0,OK,2008,Miscellaneous
FLOWERMOUND,1857.0,OK,2008,Arson
LAKE FREDRICK,2300.0,OK,2008,Miscellaneous
DEYO36,1247.0,OK,2008,Miscellaneous
ELGIN 277,353.0,OK,2008,Miscellaneous
CARTER FIRE,120.0,OK,2008,Debris Burning
WING GATE,339.0,OK,2008,Equipment Use
MARSH II,76.0,OR,2008,Lightning
HUGHETT,255.0,OR,2008,Debris Burning
COAL PLANT,78000.0,OR,2008,Lightning
KATHY'S POND,558.7,OR,2008,Lightning
AL FIRE,150.0,PR,2008,Miscellaneous
PALMAS RIDGE,159.0,PR,2008,Miscellaneous
LA ROZETA,65.0,PR,2008,Arson
SNOW GLOVE,80.0,PR,2008,Arson
06/02 FIRE,88.0,SC,2008,Debris Burning
223 ROAD FIRE,80.0,SD,2008,Equipment Use
TAHOHPI NW 08,80.0,SD,2008,Debris Burning
WF OYSTER BAYOU HUNT CLUB,641.0,TX,2008,Debris Burning
WF ROBINSON BAYOU NE,500.0,TX,2008,Miscellaneous
TOWER ROAD FIRE,3000.0,TX,2008,Miscellaneous
TATTON ASSIST 2,1400.0,TX,2008,Miscellaneous
PEDERNALES FIRE,203.0,TX,2008,Miscellaneous
CANVAS BACK,150.0,TX,2008,Arson
WF UNIT 3-2008-1,3200.0,TX,2008,Lightning
WF SEA RIM/WCB,446.0,TX,2008,Miscellaneous
WF HIGH ISLAND SE,667.0,TX,2008,Miscellaneous
TIO CANO LAKE,120.0,TX,2008,Debris Burning
SABAL PALMS,170.0,TX,2008,Debris Burning
PRODUCE,205.0,TX,2008,Debris Burning
ALTO BONITO,259.0,TX,2008,Debris Burning
SWEET,109.0,TX,2008,Debris Burning
SMITH MARSH 2008,1765.0,TX,2008,Lightning
COW TRAP 2008,2682.0,TX,2008,Lightning
SAN YGNACIO,500.0,TX,2008,Debris Burning
JONES RANCH,6400.0,TX,2008,Debris Burning
CHAPA STAGING,1600.0,TX,2008,Arson
SAN RAFAEL,2300.0,TX,2008,Debris Burning
ALANIZ 2,1200.0,TX,2008,Miscellaneous
8 MILE SANCHEZ,100.0,TX,2008,Miscellaneous
WEBB,100.0,TX,2008,Miscellaneous
CABLE,75.0,TX,2008,Debris Burning
SAN YGNACIO 2,1000.0,TX,2008,Debris Burning
649,800.0,TX,2008,Debris Burning
GOAT,150.0,TX,2008,Debris Burning
GAS PLANT,1500.0,TX,2008,Debris Burning
ENCINO,2500.0,TX,2008,Debris Burning
RACHAL,100.0,TX,2008,Debris Burning
281,1900.0,TX,2008,Arson
KELSY BASS,697.0,TX,2008,Debris Burning
LA ESTRELLITA,148.0,TX,2008,Miscellaneous
WF TEXAS POINT 2008,275.0,TX,2008,Equipment Use
OURAY 08,492.0,UT,2008,Debris Burning
SOUTH 1,4884.0,VA,2008,Equipment Use
SEEPS LAKE,1750.0,WA,2008,Miscellaneous
LINDA LAKE,700.0,WA,2008,Miscellaneous
262,3500.0,WA,2008,Arson
RINGOLD,126.0,WA,2008,Miscellaneous
243 COMMAND,1191.9,WA,2008,Equipment Use
HWY 730,500.0,WA,2008,Miscellaneous
348 SHANTA CREEK,13221.0,AK,2009,Lightning
TETLIN REFUGE #1,1095.0,AK,2009,Lightning
ISLAND,102.0,AZ,2009,Miscellaneous
ELK GROVE AKT,100.0,CA,2009,Miscellaneous
BOOTLACES,400.0,FL,2009,Lightning
DUCK CURVE FIRE,600.0,FL,2009,Miscellaneous
SHELL MOUND ROAD,211.0,FL,2009,Debris Burning
2A NORTH,2600.0,FL,2009,Lightning
2A SOUTH,2000.0,FL,2009,Lightning
BURNED AIRBOAT,78.0,FL,2009,Equipment Use
U-TURN,150.0,FL,2009,Lightning
407 CANAL,120.0,FL,2009,Miscellaneous
GOAT,300.0,FL,2009,Lightning
GUARD RAIL,300.0,FL,2009,Miscellaneous
THE POCKET FIRE,392.0,GA,2009,Debris Burning
GOLD CLUB FIRE,100.0,SC,2009,Smoking
ACE AUTO,71.0,IA,2009,Missing/Undefined
MALLARD WF,171.0,ID,2009,Missing/Undefined
INDEPENDENT WF,55.0,ID,2009,Debris Burning
RALEIGH,160.0,IL,2009,Miscellaneous
MAXWELL SOUTH,89.0,KS,2009,Missing/Undefined
HARTFORD ASSIST 2009 3,100.0,KS,2009,Missing/Undefined
EAST BENEDICT CREEK,66.0,KS,2009,Missing/Undefined
TDS,158.0,KS,2009,Missing/Undefined
SLEAD,125.0,KS,2009,Missing/Undefined
INDIAN HILL EAST,99.0,KS,2009,Missing/Undefined
KENNEDY CREEK EAST,1043.0,KS,2009,Missing/Undefined
FITCH HILL,67.0,KS,2009,Missing/Undefined
PAXON,279.0,KS,2009,Missing/Undefined
LITTLE GEORGE,259.0,KS,2009,Missing/Undefined
STATON 1,91.0,KS,2009,Missing/Undefined
2-MILE,177.0,KS,2009,Miscellaneous
DEAD HORSE,588.0,KS,2009,Missing/Undefined
HUDSON ROAD,80.0,KS,2009,Missing/Undefined
COTO PLOT 1,111.0,LA,2009,Miscellaneous
BACK RIDGE EAST,3253.0,LA,2009,Lightning
DOG HOUSE,6365.0,LA,2009,Lightning
HOLLIS BIRTHDAY,2363.0,LA,2009,Lightning
TARGA,3440.0,LA,2009,Miscellaneous
CAMERON MEADOWS,1523.0,LA,2009,Miscellaneous
UNIT 5 # 1,617.0,LA,2009,Miscellaneous
IRON CURTAIN,434.0,LA,2009,Miscellaneous
ONE TEN,139.0,LA,2009,Lightning
DOCTOR'S CREEK,2124.0,MD,2009,Missing/Undefined
BECKERS ISLAND,709.0,MD,2009,Missing/Undefined
BUDAHL LAKE,272.0,MN,2009,Missing/Undefined
HASEMAN WILDFIRE (110 FIRE),130.0,MN,2009,Miscellaneous
J.I. CASE,80.0,MN,2009,Miscellaneous
EAGAN ASSIST,200.0,MN,2009,Miscellaneous
SHAKOPEE ASSIST,180.0,MN,2009,Missing/Undefined
ASHBURN ROAD FIRE,120.0,MS,2009,Missing/Undefined
BLUE HOLE FIRE,304.0,MS,2009,Missing/Undefined
POND 11 FIRE,160.0,MT,2009,Miscellaneous
S. W. MASHOES WILDFIRE,665.0,NC,2009,Lightning
EAST 264 DOME FIRE,76.0,NC,2009,Lightning
HYDE PARK CONVERSION,150.0,NC,2009,Debris Burning
AMOTH,170.0,ND,2009,Missing/Undefined
MOUSE RIVER PARK,335.0,ND,2009,Miscellaneous
BLACK BUTTE,7836.2,NM,2009,Lightning
PAHRANAGAT,150.0,NV,2009,Lightning
SHALE PIT,60.0,OK,2009,Arson
BAT CAVE 2,130.0,OK,2009,Arson
BAT CAVE,210.0,OK,2009,Arson
NORTH CANADIAN RIVER,583.0,OK,2009,Arson
JED STRIKE,137.0,OK,2009,Lightning
TRAM LINE FIRE,97.5,SC,2009,Lightning
JOE BAY FIRE,1089.0,SC,2009,Debris Burning
HEADACHE WF,3500.0,TX,2009,Debris Burning
SOUTH POWDERHORN,3000.0,TX,2009,Miscellaneous
RENZ FOOD PLOT FIRE,82.7,TX,2009,Lightning
CR 523 ASSIST,80.0,TX,2009,Lightning
HOSKINS MOUND FIRE,106.0,TX,2009,Missing/Undefined
BLUE STEM EAST 2009,960.0,TX,2009,Lightning
DOLPHIN,2548.0,TX,2009,Lightning
WF UNIT 6 2009,4078.0,TX,2009,Lightning
WF POST IKE UNIT 12,1257.0,TX,2009,Lightning
DEL MAR,400.0,TX,2009,Missing/Undefined
LAS RUINAS,220.0,TX,2009,Arson
BUGABOO,80.0,TX,2009,Debris Burning
MOOREFIELD,2600.0,TX,2009,Missing/Undefined
STAND PIPE,75.0,TX,2009,Arson
PEPE'S,73.0,TX,2009,Missing/Undefined
MILLER '09,200.0,TX,2009,Missing/Undefined
EISENHOWER,75.0,TX,2009,Missing/Undefined
ALTA VISTA,150.0,TX,2009,Arson
CONQUISTADOR,60.0,TX,2009,Missing/Undefined
SAN CARLOS,425.0,TX,2009,Miscellaneous
QUITO,120.0,TX,2009,Missing/Undefined
FILL THE BOOT,220.0,TX,2009,Miscellaneous
SALINENO 2,370.0,TX,2009,Miscellaneous
308,61.0,TX,2009,Missing/Undefined
BENSON,1288.0,TX,2009,Equipment Use
755,105.0,TX,2009,Miscellaneous
SCOTT LANE,57.0,TX,2009,Arson
TOM GILL 2,1500.0,TX,2009,Missing/Undefined
MEDIA LUNA,200.0,TX,2009,Miscellaneous
MILLER ROAD,1500.0,TX,2009,Missing/Undefined
HWY 2221,375.0,TX,2009,Missing/Undefined
ENCINO,500.0,TX,2009,Smoking
FLORAL RD,100.0,TX,2009,Missing/Undefined
HINOJOSA,150.0,TX,2009,Miscellaneous
COUNTY LINE,500.0,TX,2009,Equipment Use
WHY WHY,100.0,TX,2009,Missing/Undefined
HIDALGO COUNTY LINE,530.0,TX,2009,Miscellaneous
SCHWARZ,105.0,TX,2009,Missing/Undefined
WALKER DITCH 2009,192.0,TX,2009,Lightning
HALF MOON FIRE,400.0,TX,2009,Lightning
FM 2611,144.0,TX,2009,Miscellaneous
WF SABINE PASS,5978.0,TX,2009,Missing/Undefined
15 ROAD,300.0,WA,2009,Miscellaneous
VISTA,145.2,WA,2009,Missing/Undefined
SNIVELY,54.0,WA,2009,Lightning
HORN,350.0,WA,2009,Lightning
HWY 12,129.0,WA,2009,Lightning
,200.0,DE,2003,Miscellaneous
,60.0,IA,2001,Arson
,200.0,IA,2005,Equipment Use
,75.0,IL,2003,Campfire
,50.0,IL,2003,Debris Burning
,160.0,IL,2005,Debris Burning
,150.0,IL,2004,Debris Burning
,100.0,IL,2004,Campfire
,60.0,IL,2004,Arson
,40.0,IN,2001,Miscellaneous
,100.0,IN,2003,Miscellaneous
,150.0,IN,2003,Miscellaneous
,200.0,KS,2006,Debris Burning
,600.0,KS,2006,Arson
,160.0,KS,2002,Equipment Use
,75.0,KS,2006,Miscellaneous
,140.0,KS,2006,Arson
,40.0,KS,2002,Debris Burning
,100.0,KS,2004,Debris Burning
,50.0,KS,2007,Debris Burning
,40.0,KS,2002,Debris Burning
,80.0,KS,2002,Debris Burning
,80.0,KS,2003,Debris Burning
,60.0,KS,2007,Miscellaneous
,40.0,KS,2002,Arson
,60.0,KS,2004,Miscellaneous
,160.0,KS,2003,Debris Burning
,500.0,KS,2002,Debris Burning
,50.0,KS,2003,Arson
,450.0,KS,2005,Equipment Use
,90.0,KS,2002,Miscellaneous
,120.0,KS,2002,Debris Burning
,60.0,KS,2007,Miscellaneous
,100.0,KS,2003,Equipment Use
,100.0,KS,2007,Arson
,100.0,KS,2003,Lightning
,100.0,KS,2003,Lightning
,40.0,KS,2003,Arson
,160.0,KS,2005,Debris Burning
,160.0,KS,2007,Debris Burning
,50.0,KS,2003,Equipment Use
,60.0,KS,2005,Debris Burning
,120.0,KS,2006,Debris Burning
,120.0,KS,2006,Debris Burning
SLEEPY HOLLOW COMPLEX,220.0,KS,2006,Equipment Use
,60.0,KS,2002,Miscellaneous
,1200.0,KS,2005,Campfire
,195.0,KS,2002,Miscellaneous
,160.0,KS,2005,Campfire
,130.0,KS,2003,Campfire
,72.0,KS,2003,Campfire
,200.0,KS,2006,Debris Burning
,320.0,KS,2003,Campfire
,80.0,KS,2006,Miscellaneous
,50.0,KS,2003,Campfire
,186.0,MA,2007,Miscellaneous
,60.0,MO,2005,Miscellaneous
,40.0,MO,2003,Arson
,100.0,MO,2007,Arson
,50.0,MO,2003,Arson
,56.0,MO,2004,Campfire
,40.0,MO,2003,Debris Burning
,50.0,MO,2003,Miscellaneous
,300.0,MO,2005,Debris Burning
,350.0,MO,2006,Miscellaneous
,80.0,MO,2003,Debris Burning
,200.0,MO,2007,Miscellaneous
,500.0,MO,2005,Miscellaneous
,100.0,MO,2006,Miscellaneous
,250.0,MO,2006,Arson
,250.0,MO,2008,Arson
,130.0,MO,2007,Arson
,80.0,MO,2006,Arson
,40.0,MO,2003,Debris Burning
,55.0,ND,2007,Equipment Use
,160.0,ND,2007,Debris Burning
,60.0,ND,2007,Debris Burning
,480.0,ND,2007,Miscellaneous
,60.0,ND,2007,Miscellaneous
,53.0,ND,2007,Miscellaneous
,80.0,ND,2007,Miscellaneous
,180.0,ND,2007,Miscellaneous
,149.0,ND,2007,Miscellaneous
,75.0,ND,2007,Miscellaneous
,100.0,ND,2007,Miscellaneous
,785.0,ND,2007,Debris Burning
,71.0,ND,2007,Miscellaneous
PAIUTE CANYON COMPLEX,2300.0,NV,2006,Lightning
,127.0,AK,2003,Miscellaneous
,77.0,AK,2004,Miscellaneous
MOLLY CREEK,2390.0,AK,2003,Lightning
,421.0,AK,2003,Lightning
,60.0,AK,2003,Lightning
REX BRIDGE,1500.0,AK,2003,Debris Burning
PORCUPINE,640.0,AK,2003,Lightning
PTARMIGAN,400.0,AK,2003,Debris Burning
,200.0,AK,2003,Lightning
,40.0,AK,2003,Powerline
AGGIE 2,3325.0,AK,2004,Lightning
ROCK CREEK,5750.0,AK,2004,Lightning
,75.3,AK,2004,Campfire
LOST HORSE CREEK,1866.6,AK,2005,Lightning
,310.0,AK,2005,Lightning
,36.0,AK,2004,Lightning
CAMP CREEK,175815.0,AK,2004,Lightning
,138.3,AK,2004,Lightning
,231.5,AK,2004,Lightning
,273.29999,AK,2004,Lightning
GOLD CREEK,1993.8,AK,2004,Lightning
,50.0,AK,2004,Lightning
,328.79999,AK,2004,Lightning
HURST,1128.5,AK,2004,Lightning
,216.3,AK,2004,Lightning
TORS,30408.0,AK,2004,Lightning
,449.10000999999994,AK,2004,Lightning
WEST FORK,5825.7002,AK,2004,Lightning
UPPER HEALY RIVER,6035.0,AK,2004,Lightning
,360.0,AK,2004,Lightning
,150.0,AK,2005,Debris Burning
,65.0,AK,2005,Debris Burning
,143.0,AK,2005,Debris Burning
WASHINGTON CR.,70909.5,AK,2005,Lightning
,204.0,AK,2005,Lightning
,436.0,AK,2005,Lightning
,1119.0,AK,2005,Lightning
HAMMER CREEK,3209.2,AK,2005,Lightning
DRY CREEK,1638.7,AK,2005,Lightning
TOKLAT,1302.0,AK,2005,Lightning
,102.0,AK,2005,Lightning
PT. MACK MILE 5,461.0,AK,2006,Debris Burning
,86.0,AK,2005,Campfire
,95.0,AK,2005,Lightning
WOLF,16538.4,AK,2005,Lightning
DISHNA,35912.602,AK,2005,Lightning
CARIBOU,14942.9,AK,2005,Lightning
TOKLAT 2,3466.0,AK,2005,Lightning
,244.0,AK,2005,Campfire
LITTLE DELTA RIVER,14200.0,AK,2006,Lightning
,67.0,AK,2006,Debris Burning
DENNISON,13200.0,AK,2006,Lightning
,690.0,AK,2006,Lightning
FAIRPLAY,2095.0,AK,2006,Lightning
,80.0,AK,2006,Lightning
,290.0,AK,2006,Lightning
,321.5,AK,2006,Lightning
TEKLANIKA,144.0,AK,2006,Lightning
,84.2,AK,2007,Lightning
YENTNA RIVER,68.0,AK,2007,Lightning
,50.0,AK,2007,Equipment Use
FRANKLIN,183.0,AK,2007,Lightning
,180.0,AK,2007,Missing/Undefined
,666.90002,AK,2007,Lightning
,1500.0,AK,2007,Lightning
LITTLE DELTA,33452.0,AK,2007,Miscellaneous
SU RIVER,8494.0,AK,2007,Lightning
,1120.0,AK,2000,Smoking
,406.0,AK,2000,Miscellaneous
CLEAR,2777.0,AK,2000,Lightning
TANGO CREEK,28906.4,AK,2000,Lightning
,100.0,AK,2001,Miscellaneous
,100.0,AK,2001,Lightning
RED FOX,150.0,AK,2001,Miscellaneous
,150.0,AK,2001,Arson
,500.0,AK,1996,Campfire
,150.0,AK,1996,Campfire
,120.0,AK,1996,Miscellaneous
,1800.0,AK,1996,Miscellaneous
,80.0,AK,1996,Lightning
,260.5,AK,1996,Equipment Use
,60.0,AK,1996,Lightning
,88.0,AK,1996,Lightning
,495.0,AK,1997,Lightning
,191.0,AK,1997,Lightning
,45.0,AK,1997,Lightning
,40.0,AK,1997,Campfire
,270.0,AK,1997,Lightning
,530.0,AK,1997,Lightning
,1480.0,AK,1997,Lightning
,15360.0,AK,1997,Lightning
,80.0,AK,1997,Debris Burning
,35.0,AK,1997,Lightning
,90.0,AK,1997,Lightning
,71760.0,AK,1997,Lightning
,20280.0,AK,1997,Lightning
,5079.0,AK,1997,Lightning
,400.0,AK,1997,Miscellaneous
,102.0,AK,1997,Lightning
,4222.0,AK,1997,Lightning
,750.0,AK,1997,Lightning
,1280.0,AK,1997,Lightning
,27900.0,AK,1997,Lightning
,190.0,AK,1997,Lightning
,47060.0,AK,1997,Lightning
,5500.0,AK,1997,Lightning
,290.0,AK,1997,Lightning
,180.0,AK,1997,Lightning
,5130.0,AK,1997,Lightning
,2340.0,AK,1997,Lightning
,950.0,AK,1997,Lightning
,400.0,AK,1997,Lightning
,240.0,AK,1998,Lightning
,175.0,AK,1998,Lightning
WALKER FORK,3381.0,AK,1998,Lightning
WEST FORK,5760.0,AK,1998,Lightning
,85.0,AK,1998,Structure
GARDINER CREEK,31360.0,AK,1998,Lightning
,641.0,AK,1999,Lightning
,75.0,AK,2002,Lightning
,408.79999,AK,1999,Missing/Undefined
,104.0,AK,1999,Children
HELMAUR (CLARK WOLVERINE),227.0,AK,1999,Debris Burning
,75.0,AK,1999,Debris Burning
MT.TERREL,27354.0,AK,1999,Lightning
,57576.0,AK,1999,Lightning
,10233.0,AK,1999,Lightning
,80.0,AK,2002,Lightning
BIG OL MONSTER,23202.0,AK,1999,Lightning
,124.0,AK,1999,Miscellaneous
MCCOY CREEK,5100.0,AK,1999,Lightning
,954.0,AK,1999,Lightning
WEST FORK CHENA,22251.5,AK,2002,Debris Burning
,100.0,AK,2002,Children
SUSULATNA,11881.0,AK,2002,Lightning
,60.0,AK,2002,Lightning
COLORADO CREEK,84015.0,AK,2002,Lightning
,50.0,AK,2002,Lightning
,10857.0,AK,2002,Lightning
,279.0,AK,2002,Lightning
,87.0,AK,2002,Lightning
UN CHENA,4476.0,AK,2002,Lightning
,4000.0,AK,2002,Lightning
HOHOLITNA,1903.0,AK,2002,Lightning
THURSDAY CREEK,1701.0,AK,2002,Lightning
,60.0,AK,2002,Lightning
SOUTH FORK,10000.0,AK,2002,Lightning
,210.0,AR,2006,Debris Burning
,90.0,AR,2006,Arson
,309.0,AR,2006,Arson
,71.0,AR,2006,Miscellaneous
,70.0,AR,2006,Miscellaneous
,160.0,AR,2006,Arson
,1626.0,AR,2006,Miscellaneous
,651.0,AR,2006,Debris Burning
,130.0,AR,2006,Arson
,90.0,AR,2006,Arson
,96.0,AR,2006,Lightning
,336.0,AR,2006,Debris Burning
,161.0,AR,2006,Arson
,3669.0,AR,2006,Arson
,78.0,AR,2006,Miscellaneous
,66.0,AR,2006,Arson
,70.0,AR,2006,Arson
,295.0,AR,2006,Arson
,105.0,AR,2006,Arson
,68.0,AR,2006,Arson
,211.0,AR,2006,Arson
,113.0,AR,2006,Miscellaneous
,75.0,AR,2006,Miscellaneous
,85.0,AR,2006,Arson
,178.0,AR,2006,Debris Burning
,151.0,AR,2006,Debris Burning
,80.0,AR,2006,Arson
,100.0,AR,2006,Equipment Use
,905.0,AR,2006,Equipment Use
SHORT MT.,157.0,AR,2006,Arson
,90.0,AR,2006,Debris Burning
,90.0,AR,2006,Arson
,135.0,AR,2006,Arson
,235.0,AR,2006,Arson
,98.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
,85.0,AR,2006,Arson
LICK OWENS MT,675.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
,77.0,AR,2006,Arson
,98.0,AR,2006,Arson
,97.0,AR,2006,Arson
,90.0,AR,2006,Arson
,82.0,AR,2006,Arson
,90.0,AR,2006,Arson
,90.0,AR,2006,Arson
LOW GAP,457.0,AR,2006,Miscellaneous
HORN MOUNTAIN,1340.0,AR,2006,Arson
,80.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
,90.0,AR,2006,Debris Burning
,80.0,AR,2006,Debris Burning
,82.0,AR,2006,Arson
,99.0,AR,2006,Debris Burning
,70.0,AR,2006,Debris Burning
,79.0,AR,2006,Arson
,324.0,AR,2006,Arson
,95.0,AR,2006,Arson
RED BANK,205.0,AR,2006,Arson
,70.0,AR,2006,Arson
,90.0,AR,2006,Arson
,70.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
,80.0,AR,2006,Arson
,400.0,AR,2006,Arson
,130.0,AR,2006,Arson
,90.0,AR,2006,Arson
SNAKES,238.0,AR,2006,Debris Burning
,80.0,AR,2006,Arson
LIACH,275.0,AR,2006,Arson
SILVER HILL,298.0,AR,2006,Arson
,78.0,AR,2006,Lightning
,95.0,AR,2006,Arson
HAPPY HOLLOW,466.0,AR,2006,Debris Burning
,87.0,AR,2006,Arson
,95.0,AR,2006,Arson
,70.0,AR,2006,Debris Burning
,70.0,AR,2006,Miscellaneous
,70.0,AR,2006,Arson
CALICO ROCK,120.0,AR,2006,Arson
CALICO 2,150.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
CALICO 3,230.0,AR,2006,Arson
,83.0,AR,2006,Debris Burning
,93.0,AR,2006,Debris Burning
,85.0,AR,2006,Debris Burning
,80.0,AR,2006,Arson
,160.0,AR,2006,Miscellaneous
,119.0,AR,2006,Arson
,80.0,AR,2006,Debris Burning
,81.0,AR,2006,Arson
,441.0,AR,2006,Arson
,89.0,AR,2006,Lightning
,100.0,AR,2006,Lightning
,90.0,AR,2006,Lightning
,111.0,AR,2006,Lightning
,100.0,AR,2006,Lightning
,320.0,AR,2006,Miscellaneous
,150.0,AR,2006,Equipment Use
CLARK RR,201.0,AR,2006,Railroad
,86.0,AR,2006,Railroad
,110.0,AR,2006,Miscellaneous
,80.0,AR,2006,Debris Burning
,180.0,AR,2006,Miscellaneous
,343.0,AR,2006,Lightning
,73.0,AR,2006,Arson
,80.0,AR,2006,Arson
,75.0,AR,2006,Arson
,137.0,AR,2006,Equipment Use
CHICOT 210,140.0,AR,2006,Lightning
,92.0,AR,2006,Lightning
,73.0,AR,2006,Arson
,73.0,AR,2006,Arson
,80.0,AR,2006,Equipment Use
,70.0,AR,2006,Debris Burning
,99.0,AR,2006,Arson
147,103.0,AR,2006,Debris Burning
148,258.0,AR,2006,Debris Burning
,90.0,AR,2006,Debris Burning
,95.0,AR,2006,Arson
,115.0,AR,2006,Children
,123.0,AR,2006,Debris Burning
,80.0,AR,2006,Debris Burning
BEAR CREEL,203.0,AR,2006,Arson
HURRICANE BRANCE,120.0,AR,2006,Arson
,90.0,AR,2006,Miscellaneous
,50.0,AR,2007,Arson
,60.0,AR,2007,Miscellaneous
COZAHOME,234.0,AR,2007,Arson
SEVEN WEST 40,80.0,AR,2007,Debris Burning
,60.0,AR,2007,Arson
WHITE CUT OFF RD,168.0,AR,2007,Debris Burning
,96.0,AR,2007,Children
CAMDEN,450.0,AR,2007,Debris Burning
EMMERSON,109.0,AR,2007,Smoking
,65.0,AR,2007,Debris Burning
,59.0,AR,2007,Arson
,60.0,AR,2007,Equipment Use
