STATE,FIRE_YEAR,STAT_CAUSE_DESCR,COUNT_CAUSES
NM,2008,Lightning,351
NM,2008,Miscellaneous,109
NM,2008,Missing/Undefined,119
NM,2008,Powerline,4
NM,2008,Railroad,1
NM,2008,Smoking,28
NM,2009,Arson,60
NM,2009,Campfire,59
NM,2009,Children,12
NM,2009,Debris Burning,167
NM,2009,Equipment Use,156
NM,2009,Fireworks,14
NM,2009,Lightning,712
NM,2009,Miscellaneous,120
NM,2009,Missing/Undefined,57
NM,2009,Powerline,67
NM,2009,Railroad,10
NM,2009,Smoking,10
NM,2009,Structure,4
NM,2010,Arson,58
NM,2010,Campfire,102
NM,2010,Children,9
NM,2010,Debris Burning,196
NM,2010,Equipment Use,32
NM,2010,Fireworks,10
NM,2010,Lightning,514
NM,2010,Miscellaneous,91
NM,2010,Missing/Undefined,45
NM,2010,Powerline,44
NM,2010,Railroad,5
NM,2010,Smoking,36
NM,2010,Structure,3
NM,2011,Arson,96
NM,2011,Campfire,103
NM,2011,Children,34
NM,2011,Debris Burning,255
NM,2011,Equipment Use,266
NM,2011,Fireworks,12
NM,2011,Lightning,958
NM,2011,Miscellaneous,220
NM,2011,Missing/Undefined,100
NM,2011,Powerline,86
NM,2011,Railroad,11
NM,2011,Smoking,49
NM,2011,Structure,7
NM,2012,Arson,78
NM,2012,Campfire,109
NM,2012,Children,17
NM,2012,Debris Burning,81
NM,2012,Equipment Use,95
NM,2012,Fireworks,4
NM,2012,Lightning,584
NM,2012,Miscellaneous,120
NM,2012,Missing/Undefined,51
NM,2012,Powerline,5
NM,2012,Railroad,7
NM,2012,Smoking,19
NM,2012,Structure,4
NM,2013,Arson,57
NM,2013,Campfire,101
NM,2013,Children,11
NM,2013,Debris Burning,137
NM,2013,Equipment Use,52
NM,2013,Fireworks,2
NM,2013,Lightning,567
NM,2013,Miscellaneous,86
NM,2013,Missing/Undefined,34
NM,2013,Powerline,13
NM,2013,Railroad,2
NM,2013,Smoking,12
NM,2013,Structure,4
NM,2014,Arson,36
NM,2014,Campfire,72
NM,2014,Children,8
NM,2014,Debris Burning,145
NM,2014,Equipment Use,108
NM,2014,Fireworks,12
NM,2014,Lightning,392
NM,2014,Miscellaneous,46
NM,2014,Missing/Undefined,26
NM,2014,Powerline,20
NM,2014,Railroad,2
NM,2014,Smoking,20
NM,2014,Structure,6
NM,2015,Arson,47
NM,2015,Campfire,47
NM,2015,Children,6
NM,2015,Debris Burning,82
NM,2015,Equipment Use,73
NM,2015,Fireworks,3
NM,2015,Lightning,367
NM,2015,Miscellaneous,90
NM,2015,Missing/Undefined,38
NM,2015,Powerline,17
NM,2015,Railroad,2
NM,2015,Smoking,3
NM,2015,Structure,3
NV,1992,Arson,33
NV,1992,Campfire,28
NV,1992,Children,11
NV,1992,Debris Burning,31
NV,1992,Equipment Use,20
NV,1992,Fireworks,2
NV,1992,Lightning,390
NV,1992,Miscellaneous,12
NV,1992,Powerline,2
NV,1992,Railroad,6
NV,1992,Smoking,19
NV,1992,Structure,2
NV,1993,Arson,23
NV,1993,Campfire,30
NV,1993,Children,10
NV,1993,Debris Burning,25
NV,1993,Equipment Use,20
NV,1993,Fireworks,18
NV,1993,Lightning,238
NV,1993,Miscellaneous,50
NV,1993,Missing/Undefined,1
NV,1993,Railroad,8
NV,1993,Smoking,19
NV,1993,Structure,1
NV,1994,Arson,16
NV,1994,Campfire,29
NV,1994,Children,8
NV,1994,Debris Burning,33
NV,1994,Equipment Use,32
NV,1994,Fireworks,12
NV,1994,Lightning,503
NV,1994,Miscellaneous,52
NV,1994,Missing/Undefined,7
NV,1994,Powerline,4
NV,1994,Railroad,7
NV,1994,Smoking,7
NV,1995,Arson,35
NV,1995,Campfire,39
NV,1995,Children,22
NV,1995,Debris Burning,40
NV,1995,Equipment Use,39
NV,1995,Fireworks,7
NV,1995,Lightning,280
NV,1995,Miscellaneous,40
NV,1995,Missing/Undefined,19
NV,1995,Powerline,4
NV,1995,Railroad,7
NV,1995,Smoking,12
NV,1995,Structure,1
NV,1996,Arson,22
NV,1996,Campfire,41
NV,1996,Children,21
NV,1996,Debris Burning,43
NV,1996,Equipment Use,42
NV,1996,Fireworks,11
NV,1996,Lightning,777
NV,1996,Miscellaneous,69
NV,1996,Missing/Undefined,22
NV,1996,Powerline,7
NV,1996,Railroad,20
NV,1996,Smoking,13
NV,1997,Arson,7
NV,1997,Campfire,35
NV,1997,Children,19
NV,1997,Debris Burning,33
NV,1997,Equipment Use,46
NV,1997,Fireworks,8
NV,1997,Lightning,372
NV,1997,Miscellaneous,38
NV,1997,Powerline,6
NV,1997,Railroad,24
NV,1997,Smoking,5
NV,1997,Structure,2
NV,1998,Arson,16
NV,1998,Campfire,48
NV,1998,Children,8
NV,1998,Debris Burning,30
NV,1998,Equipment Use,33
NV,1998,Fireworks,6
NV,1998,Lightning,416
NV,1998,Miscellaneous,43
NV,1998,Missing/Undefined,1
NV,1998,Powerline,5
NV,1998,Railroad,16
NV,1998,Smoking,15
NV,1998,Structure,1
NV,1999,Arson,41
NV,1999,Campfire,30
NV,1999,Children,18
NV,1999,Debris Burning,57
NV,1999,Equipment Use,59
NV,1999,Fireworks,1
NV,1999,Lightning,573
NV,1999,Miscellaneous,229
NV,1999,Missing/Undefined,4
NV,1999,Powerline,9
NV,1999,Railroad,7
NV,1999,Smoking,19
NV,2000,Arson,9
NV,2000,Campfire,68
NV,2000,Children,7
NV,2000,Debris Burning,23
NV,2000,Equipment Use,29
NV,2000,Fireworks,5
NV,2000,Lightning,717
NV,2000,Miscellaneous,71
NV,2000,Missing/Undefined,20
NV,2000,Powerline,3
NV,2000,Railroad,12
NV,2000,Smoking,12
NV,2000,Structure,1
NV,2001,Arson,15
NV,2001,Campfire,67
NV,2001,Children,5
NV,2001,Debris Burning,31
NV,2001,Equipment Use,43
NV,2001,Fireworks,3
NV,2001,Lightning,851
NV,2001,Miscellaneous,63
NV,2001,Missing/Undefined,13
NV,2001,Powerline,5
NV,2001,Railroad,15
NV,2001,Smoking,6
NV,2001,Structure,1
NV,2002,Arson,11
NV,2002,Campfire,24
NV,2002,Children,1
NV,2002,Debris Burning,30
NV,2002,Equipment Use,28
NV,2002,Fireworks,3
NV,2002,Lightning,480
NV,2002,Miscellaneous,44
NV,2002,Missing/Undefined,15
NV,2002,Powerline,1
NV,2002,Railroad,8
NV,2002,Smoking,4
NV,2003,Arson,8
NV,2003,Campfire,19
NV,2003,Children,3
NV,2003,Debris Burning,18
NV,2003,Equipment Use,21
NV,2003,Fireworks,6
NV,2003,Lightning,523
NV,2003,Miscellaneous,41
NV,2003,Missing/Undefined,13
NV,2003,Powerline,1
NV,2003,Railroad,4
NV,2003,Smoking,7
NV,2004,Arson,1
NV,2004,Campfire,15
NV,2004,Children,3
NV,2004,Debris Burning,7
NV,2004,Equipment Use,15
NV,2004,Fireworks,6
NV,2004,Lightning,667
NV,2004,Miscellaneous,43
NV,2004,Missing/Undefined,11
NV,2004,Powerline,1
NV,2004,Railroad,1
NV,2004,Smoking,3
NV,2004,Structure,3
NV,2005,Arson,24
NV,2005,Campfire,23
NV,2005,Children,2
NV,2005,Debris Burning,8
NV,2005,Equipment Use,30
NV,2005,Fireworks,16
NV,2005,Lightning,497
NV,2005,Miscellaneous,98
NV,2005,Missing/Undefined,30
NV,2005,Powerline,2
NV,2005,Railroad,5
NV,2005,Smoking,11
NV,2005,Structure,3
NV,2006,Arson,17
NV,2006,Campfire,25
NV,2006,Children,5
NV,2006,Debris Burning,17
NV,2006,Equipment Use,42
NV,2006,Fireworks,10
NV,2006,Lightning,780
NV,2006,Miscellaneous,115
NV,2006,Missing/Undefined,18
NV,2006,Powerline,8
NV,2006,Railroad,3
NV,2006,Smoking,7
NV,2006,Structure,2
NV,2007,Arson,20
NV,2007,Campfire,44
NV,2007,Children,1
NV,2007,Debris Burning,23
NV,2007,Equipment Use,40
NV,2007,Fireworks,13
NV,2007,Lightning,389
NV,2007,Miscellaneous,103
NV,2007,Missing/Undefined,47
NV,2007,Powerline,5
NV,2007,Railroad,7
NV,2007,Smoking,5
NV,2007,Structure,1
NV,2008,Arson,22
NV,2008,Campfire,24
NV,2008,Children,4
NV,2008,Debris Burning,14
NV,2008,Equipment Use,23
NV,2008,Fireworks,5
NV,2008,Lightning,243
NV,2008,Miscellaneous,62
NV,2008,Missing/Undefined,39
NV,2008,Powerline,3
NV,2008,Railroad,3
NV,2008,Smoking,1
NV,2008,Structure,4
NV,2009,Arson,9
NV,2009,Campfire,46
NV,2009,Children,3
NV,2009,Debris Burning,6
NV,2009,Equipment Use,11
NV,2009,Fireworks,2
NV,2009,Lightning,385
NV,2009,Miscellaneous,64
NV,2009,Missing/Undefined,39
NV,2009,Powerline,3
NV,2009,Railroad,1
NV,2009,Smoking,1
NV,2010,Arson,7
NV,2010,Campfire,18
NV,2010,Children,3
NV,2010,Debris Burning,6
NV,2010,Equipment Use,20
NV,2010,Fireworks,8
NV,2010,Lightning,184
NV,2010,Miscellaneous,51
NV,2010,Missing/Undefined,49
NV,2010,Powerline,3
NV,2010,Railroad,3
NV,2010,Smoking,1
NV,2011,Arson,20
NV,2011,Campfire,23
NV,2011,Children,7
NV,2011,Debris Burning,15
NV,2011,Equipment Use,27
NV,2011,Fireworks,7
NV,2011,Lightning,377
NV,2011,Miscellaneous,124
NV,2011,Missing/Undefined,110
NV,2011,Powerline,4
NV,2011,Railroad,3
NV,2011,Smoking,4
NV,2012,Arson,19
NV,2012,Campfire,29
NV,2012,Children,6
NV,2012,Debris Burning,13
NV,2012,Equipment Use,51
NV,2012,Fireworks,9
NV,2012,Lightning,487
NV,2012,Miscellaneous,120
NV,2012,Missing/Undefined,89
NV,2012,Powerline,10
NV,2012,Railroad,1
NV,2012,Smoking,4
NV,2013,Arson,6
NV,2013,Campfire,46
NV,2013,Children,1
NV,2013,Debris Burning,14
NV,2013,Equipment Use,21
NV,2013,Fireworks,6
NV,2013,Lightning,444
NV,2013,Miscellaneous,48
NV,2013,Missing/Undefined,67
NV,2013,Powerline,3
NV,2013,Railroad,1
NV,2014,Arson,13
NV,2014,Campfire,67
NV,2014,Children,3
NV,2014,Debris Burning,7
NV,2014,Equipment Use,24
NV,2014,Fireworks,3
NV,2014,Lightning,276
NV,2014,Miscellaneous,85
NV,2014,Missing/Undefined,48
NV,2014,Powerline,8
NV,2014,Railroad,6
NV,2014,Smoking,1
NV,2014,Structure,1
NV,2015,Arson,4
NV,2015,Campfire,45
NV,2015,Children,1
NV,2015,Debris Burning,10
NV,2015,Equipment Use,28
NV,2015,Fireworks,1
NV,2015,Lightning,325
NV,2015,Miscellaneous,43
NV,2015,Missing/Undefined,67
NV,2015,Powerline,1
NV,2015,Smoking,1
NY,1992,Arson,71
NY,1992,Campfire,26
NY,1992,Children,21
NY,1992,Debris Burning,113
NY,1992,Equipment Use,14
NY,1992,Fireworks,1
NY,1992,Lightning,5
NY,1992,Miscellaneous,90
NY,1992,Powerline,1
NY,1992,Railroad,5
NY,1992,Smoking,17
NY,1993,Arson,40
NY,1993,Campfire,46
NY,1993,Children,22
NY,1993,Debris Burning,57
NY,1993,Equipment Use,11
NY,1993,Fireworks,3
NY,1993,Lightning,17
NY,1993,Miscellaneous,96
NY,1993,Railroad,1
NY,1993,Smoking,11
NY,1994,Arson,18
NY,1994,Campfire,22
NY,1994,Children,9
NY,1994,Debris Burning,39
NY,1994,Equipment Use,8
NY,1994,Fireworks,1
NY,1994,Lightning,3
NY,1994,Miscellaneous,19
NY,1994,Smoking,10
NY,1995,Arson,66
NY,1995,Campfire,73
NY,1995,Children,24
NY,1995,Debris Burning,150
NY,1995,Equipment Use,21
NY,1995,Lightning,18
NY,1995,Miscellaneous,106
NY,1995,Railroad,2
NY,1995,Smoking,27
NY,1996,Arson,8
NY,1996,Campfire,16
NY,1996,Children,7
NY,1996,Debris Burning,34
NY,1996,Equipment Use,2
NY,1996,Lightning,1
NY,1996,Miscellaneous,33
NY,1996,Railroad,2
NY,1996,Smoking,4
NY,1997,Arson,83
NY,1997,Campfire,40
NY,1997,Children,21
NY,1997,Debris Burning,111
NY,1997,Equipment Use,8
NY,1997,Fireworks,1
NY,1997,Lightning,15
NY,1997,Miscellaneous,68
NY,1997,Railroad,2
NY,1997,Smoking,16
NY,1998,Arson,54
NY,1998,Campfire,32
NY,1998,Children,19
NY,1998,Debris Burning,107
NY,1998,Equipment Use,8
NY,1998,Lightning,9
NY,1998,Miscellaneous,57
NY,1998,Railroad,1
NY,1998,Smoking,23
NY,1999,Arson,121
NY,1999,Campfire,99
NY,1999,Children,22
NY,1999,Debris Burning,228
NY,1999,Equipment Use,34
NY,1999,Lightning,31
NY,1999,Miscellaneous,125
NY,1999,Railroad,6
NY,1999,Smoking,45
NY,2000,Arson,342
NY,2000,Campfire,5
NY,2000,Children,21
NY,2000,Debris Burning,176
NY,2000,Equipment Use,31
NY,2000,Lightning,53
NY,2000,Miscellaneous,937
NY,2000,Powerline,56
NY,2000,Railroad,6
NY,2000,Smoking,129
NY,2001,Arson,634
NY,2001,Campfire,78
NY,2001,Children,65
NY,2001,Debris Burning,409
NY,2001,Equipment Use,71
NY,2001,Lightning,96
NY,2001,Miscellaneous,1489
NY,2001,Powerline,54
NY,2001,Railroad,6
NY,2001,Smoking,355
NY,2001,Structure,5
NY,2002,Arson,592
NY,2002,Campfire,66
NY,2002,Children,52
NY,2002,Debris Burning,225
NY,2002,Equipment Use,61
NY,2002,Fireworks,2
NY,2002,Lightning,252
NY,2002,Miscellaneous,2004
NY,2002,Powerline,49
NY,2002,Railroad,4
NY,2002,Smoking,191
NY,2002,Structure,14
NY,2003,Arson,669
NY,2003,Campfire,21
NY,2003,Children,71
NY,2003,Debris Burning,267
NY,2003,Equipment Use,50
NY,2003,Lightning,281
NY,2003,Miscellaneous,3282
NY,2003,Powerline,58
NY,2003,Railroad,2
NY,2003,Smoking,215
NY,2003,Structure,18
NY,2004,Arson,573
NY,2004,Campfire,22
NY,2004,Children,43
NY,2004,Debris Burning,192
NY,2004,Equipment Use,42
NY,2004,Lightning,282
NY,2004,Miscellaneous,2641
NY,2004,Powerline,50
NY,2004,Railroad,2
NY,2004,Smoking,201
NY,2004,Structure,14
NY,2005,Arson,785
NY,2005,Campfire,42
NY,2005,Children,89
NY,2005,Debris Burning,546
NY,2005,Equipment Use,101
NY,2005,Lightning,521
NY,2005,Miscellaneous,5151
NY,2005,Powerline,93
NY,2005,Railroad,1
NY,2005,Smoking,363
NY,2005,Structure,8
NY,2006,Arson,846
NY,2006,Campfire,57
NY,2006,Children,104
NY,2006,Debris Burning,618
NY,2006,Equipment Use,66
NY,2006,Lightning,328
NY,2006,Miscellaneous,4238
NY,2006,Powerline,71
NY,2006,Railroad,3
NY,2006,Smoking,290
NY,2006,Structure,10
NY,2007,Arson,727
NY,2007,Campfire,79
NY,2007,Children,82
NY,2007,Debris Burning,438
NY,2007,Equipment Use,63
NY,2007,Lightning,453
NY,2007,Miscellaneous,4054
NY,2007,Powerline,68
NY,2007,Railroad,2
NY,2007,Smoking,349
NY,2007,Structure,4
NY,2008,Arson,695
NY,2008,Campfire,61
NY,2008,Children,99
NY,2008,Debris Burning,568
NY,2008,Equipment Use,87
NY,2008,Lightning,442
NY,2008,Miscellaneous,4784
NY,2008,Powerline,88
NY,2008,Railroad,1
NY,2008,Smoking,329
NY,2008,Structure,2
NY,2009,Arson,636
NY,2009,Campfire,60
NY,2009,Children,82
NY,2009,Debris Burning,534
NY,2009,Equipment Use,80
NY,2009,Lightning,382
NY,2009,Miscellaneous,3676
NY,2009,Powerline,48
NY,2009,Railroad,2
NY,2009,Smoking,256
NY,2009,Structure,8
NY,2010,Arson,607
NY,2010,Campfire,56
NY,2010,Children,75
NY,2010,Debris Burning,336
NY,2010,Equipment Use,78
NY,2010,Fireworks,2
NY,2010,Lightning,391
NY,2010,Miscellaneous,4154
NY,2010,Powerline,70
NY,2010,Railroad,1
NY,2010,Smoking,405
NY,2010,Structure,6
NY,2011,Arson,404
NY,2011,Campfire,47
NY,2011,Children,34
NY,2011,Debris Burning,199
NY,2011,Equipment Use,58
NY,2011,Lightning,288
NY,2011,Miscellaneous,2422
NY,2011,Missing/Undefined,1
NY,2011,Powerline,52
NY,2011,Smoking,231
NY,2011,Structure,4
NY,2012,Arson,493
NY,2012,Campfire,83
NY,2012,Children,49
NY,2012,Debris Burning,249
NY,2012,Equipment Use,60
NY,2012,Fireworks,2
NY,2012,Lightning,353
NY,2012,Miscellaneous,2337
NY,2012,Missing/Undefined,1
NY,2012,Railroad,4
NY,2012,Smoking,303
NY,2012,Structure,10
NY,2013,Arson,323
NY,2013,Campfire,50
NY,2013,Children,32
NY,2013,Debris Burning,202
NY,2013,Equipment Use,52
NY,2013,Fireworks,1
NY,2013,Lightning,213
NY,2013,Miscellaneous,1779
NY,2013,Missing/Undefined,4
NY,2013,Powerline,40
NY,2013,Railroad,2
NY,2013,Smoking,178
NY,2013,Structure,14
NY,2014,Arson,596
NY,2014,Campfire,26
NY,2014,Children,10
NY,2014,Debris Burning,120
NY,2014,Equipment Use,73
NY,2014,Fireworks,2
NY,2014,Lightning,276
NY,2014,Miscellaneous,2908
NY,2014,Powerline,15
NY,2014,Railroad,2
NY,2014,Smoking,328
NY,2014,Structure,2
NY,2015,Arson,728
NY,2015,Campfire,111
NY,2015,Children,72
NY,2015,Debris Burning,489
NY,2015,Equipment Use,120
NY,2015,Fireworks,5
NY,2015,Lightning,536
NY,2015,Miscellaneous,3170
NY,2015,Missing/Undefined,8
NY,2015,Powerline,86
NY,2015,Railroad,9
NY,2015,Smoking,540
NY,2015,Structure,10
OH,1992,Arson,5
OH,1992,Children,1
OH,1992,Debris Burning,10
OH,1992,Equipment Use,1
OH,1992,Miscellaneous,3
OH,1992,Smoking,1
OH,1993,Arson,13
OH,1993,Campfire,1
OH,1993,Debris Burning,2
OH,1993,Railroad,1
OH,1993,Smoking,1
OH,1994,Arson,15
OH,1994,Campfire,2
OH,1994,Children,2
OH,1994,Debris Burning,7
OH,1994,Equipment Use,1
OH,1994,Miscellaneous,1
OH,1995,Arson,22
OH,1995,Children,1
OH,1995,Debris Burning,16
OH,1995,Equipment Use,4
OH,1995,Miscellaneous,2
OH,1995,Smoking,2
OH,1996,Arson,5
OH,1996,Debris Burning,4
OH,1997,Arson,9
OH,1997,Debris Burning,5
OH,1997,Equipment Use,6
OH,1997,Miscellaneous,1
OH,1997,Smoking,1
OH,1998,Arson,17
OH,1998,Debris Burning,7
OH,1998,Equipment Use,1
OH,1998,Smoking,2
OH,1999,Arson,22
OH,1999,Debris Burning,11
OH,1999,Equipment Use,4
OH,1999,Miscellaneous,2
OH,1999,Smoking,1
OH,2000,Arson,16
OH,2000,Debris Burning,9
OH,2000,Equipment Use,1
OH,2000,Miscellaneous,1
OH,2000,Railroad,1
OH,2001,Arson,60
OH,2001,Debris Burning,11
OH,2001,Equipment Use,2
OH,2001,Miscellaneous,12
OH,2001,Powerline,1
OH,2002,Arson,36
OH,2002,Campfire,29
OH,2002,Debris Burning,16
OH,2002,Equipment Use,11
OH,2002,Lightning,4
OH,2002,Miscellaneous,36
OH,2002,Smoking,9
OH,2002,Structure,1
OH,2003,Arson,15
OH,2003,Debris Burning,32
OH,2003,Equipment Use,3
OH,2003,Missing/Undefined,12
OH,2003,Smoking,1
OH,2004,Arson,12
OH,2004,Debris Burning,42
OH,2004,Equipment Use,3
OH,2004,Miscellaneous,5
OH,2004,Missing/Undefined,8
OH,2004,Smoking,2
OH,2005,Arson,8
OH,2005,Campfire,5
OH,2005,Children,2
OH,2005,Debris Burning,59
OH,2005,Equipment Use,3
OH,2005,Miscellaneous,11
OH,2005,Missing/Undefined,12
OH,2006,Arson,36
OH,2006,Campfire,31
OH,2006,Children,1
OH,2006,Debris Burning,82
OH,2006,Equipment Use,2
OH,2006,Miscellaneous,38
OH,2006,Missing/Undefined,30
OH,2006,Smoking,2
OH,2007,Arson,20
OH,2007,Campfire,10
OH,2007,Children,2
OH,2007,Debris Burning,100
OH,2007,Equipment Use,14
OH,2007,Lightning,6
OH,2007,Miscellaneous,59
OH,2007,Missing/Undefined,44
OH,2007,Smoking,4
OH,2008,Arson,14
OH,2008,Campfire,2
OH,2008,Children,1
OH,2008,Debris Burning,38
OH,2008,Equipment Use,5
OH,2008,Lightning,1
OH,2008,Miscellaneous,35
OH,2008,Missing/Undefined,18
OH,2008,Smoking,2
OH,2009,Arson,12
OH,2009,Campfire,19
OH,2009,Children,1
OH,2009,Debris Burning,140
OH,2009,Equipment Use,6
OH,2009,Lightning,1
OH,2009,Miscellaneous,39
OH,2009,Missing/Undefined,24
OH,2009,Smoking,2
OH,2010,Campfire,37
OH,2010,Debris Burning,60
OH,2010,Equipment Use,5
OH,2010,Miscellaneous,69
OH,2010,Missing/Undefined,7
OH,2010,Railroad,1
OH,2010,Smoking,1
OH,2011,Arson,15
OH,2011,Campfire,2
OH,2011,Children,1
OH,2011,Debris Burning,34
OH,2011,Equipment Use,1
OH,2011,Miscellaneous,25
OH,2011,Railroad,1
OH,2012,Arson,16
OH,2012,Campfire,3
OH,2012,Children,1
OH,2012,Debris Burning,100
OH,2012,Equipment Use,15
OH,2012,Lightning,2
OH,2012,Miscellaneous,66
OH,2012,Smoking,1
OH,2013,Arson,19
OH,2013,Campfire,9
OH,2013,Children,1
OH,2013,Debris Burning,153
OH,2013,Equipment Use,12
OH,2013,Lightning,1
OH,2013,Miscellaneous,122
OH,2013,Missing/Undefined,2
OH,2013,Railroad,1
OH,2013,Smoking,3
OH,2014,Arson,26
OH,2014,Campfire,16
OH,2014,Debris Burning,336
OH,2014,Equipment Use,17
OH,2014,Lightning,1
OH,2014,Miscellaneous,200
OH,2014,Missing/Undefined,2
OH,2014,Smoking,13
OH,2014,Structure,1
OH,2015,Arson,36
OH,2015,Campfire,16
OH,2015,Children,7
OH,2015,Debris Burning,284
OH,2015,Equipment Use,24
OH,2015,Lightning,1
OH,2015,Miscellaneous,111
OH,2015,Missing/Undefined,1
OH,2015,Powerline,41
OH,2015,Railroad,1
OH,2015,Smoking,15
OK,1992,Arson,35
OK,1992,Children,1
OK,1992,Debris Burning,12
OK,1992,Equipment Use,5
OK,1992,Miscellaneous,11
OK,1992,Missing/Undefined,1401
OK,1992,Powerline,1
OK,1992,Smoking,2
OK,1993,Arson,127
OK,1993,Debris Burning,39
OK,1993,Equipment Use,7
OK,1993,Lightning,9
OK,1993,Miscellaneous,14
OK,1993,Missing/Undefined,2099
OK,1993,Powerline,1
OK,1993,Railroad,4
OK,1994,Arson,303
OK,1994,Campfire,7
OK,1994,Debris Burning,83
OK,1994,Equipment Use,10
OK,1994,Lightning,7
OK,1994,Miscellaneous,15
OK,1994,Missing/Undefined,1481
OK,1994,Railroad,1
OK,1994,Smoking,6
OK,1995,Arson,619
OK,1995,Campfire,4
OK,1995,Children,4
OK,1995,Debris Burning,114
OK,1995,Equipment Use,9
OK,1995,Lightning,6
OK,1995,Miscellaneous,18
OK,1995,Missing/Undefined,1819
OK,1995,Railroad,6
OK,1995,Smoking,4
OK,1996,Arson,201
OK,1996,Campfire,2
OK,1996,Children,3
OK,1996,Debris Burning,37
OK,1996,Equipment Use,17
OK,1996,Lightning,20
OK,1996,Miscellaneous,22
OK,1996,Missing/Undefined,2372
OK,1996,Powerline,4
OK,1996,Railroad,6
OK,1996,Smoking,5
OK,1997,Arson,206
OK,1997,Campfire,82
OK,1997,Children,32
OK,1997,Debris Burning,56
OK,1997,Equipment Use,29
OK,1997,Lightning,80
OK,1997,Miscellaneous,337
OK,1997,Railroad,25
OK,1997,Smoking,67
OK,1998,Arson,244
OK,1998,Campfire,81
OK,1998,Children,21
OK,1998,Debris Burning,61
OK,1998,Equipment Use,39
OK,1998,Fireworks,2
OK,1998,Lightning,57
OK,1998,Miscellaneous,249
OK,1998,Railroad,17
OK,1998,Smoking,44
OK,1998,Structure,1
OK,1999,Arson,384
OK,1999,Campfire,107
OK,1999,Children,65
OK,1999,Debris Burning,106
OK,1999,Equipment Use,59
OK,1999,Lightning,187
OK,1999,Miscellaneous,584
OK,1999,Missing/Undefined,1
OK,1999,Railroad,46
OK,1999,Smoking,126
OK,2000,Arson,328
OK,2000,Campfire,136
OK,2000,Children,52
OK,2000,Debris Burning,105
OK,2000,Equipment Use,76
OK,2000,Fireworks,1
OK,2000,Lightning,156
OK,2000,Miscellaneous,576
OK,2000,Missing/Undefined,50
OK,2000,Powerline,3
OK,2000,Railroad,73
OK,2000,Smoking,85
OK,2000,Structure,2
OK,2001,Arson,196
OK,2001,Campfire,108
OK,2001,Children,46
OK,2001,Debris Burning,87
OK,2001,Equipment Use,54
OK,2001,Lightning,149
OK,2001,Miscellaneous,477
OK,2001,Missing/Undefined,29
OK,2001,Powerline,6
OK,2001,Railroad,46
OK,2001,Smoking,92
OK,2002,Arson,283
OK,2002,Campfire,112
OK,2002,Children,67
OK,2002,Debris Burning,127
OK,2002,Equipment Use,52
OK,2002,Fireworks,1
OK,2002,Lightning,164
OK,2002,Miscellaneous,548
OK,2002,Missing/Undefined,41
OK,2002,Powerline,1
OK,2002,Railroad,44
OK,2002,Smoking,94
OK,2002,Structure,1
OK,2003,Arson,923
OK,2003,Campfire,11
OK,2003,Children,7
OK,2003,Debris Burning,384
OK,2003,Equipment Use,70
OK,2003,Fireworks,6
OK,2003,Lightning,44
OK,2003,Miscellaneous,143
OK,2003,Missing/Undefined,45
OK,2003,Powerline,4
OK,2003,Railroad,2
OK,2004,Arson,1015
OK,2004,Campfire,33
OK,2004,Debris Burning,433
OK,2004,Equipment Use,75
OK,2004,Fireworks,6
OK,2004,Lightning,10
OK,2004,Miscellaneous,40
OK,2004,Missing/Undefined,56
OK,2004,Powerline,4
OK,2004,Railroad,8
OK,2004,Smoking,7
OK,2004,Structure,1
OK,2005,Arson,392
OK,2005,Campfire,19
OK,2005,Children,1
OK,2005,Debris Burning,135
OK,2005,Equipment Use,43
OK,2005,Fireworks,20
OK,2005,Lightning,27
OK,2005,Miscellaneous,338
OK,2005,Missing/Undefined,1774
OK,2005,Powerline,10
OK,2005,Railroad,1
OK,2005,Smoking,6
OK,2005,Structure,2
OK,2006,Arson,695
OK,2006,Campfire,12
OK,2006,Children,5
OK,2006,Debris Burning,85
OK,2006,Equipment Use,146
OK,2006,Fireworks,14
OK,2006,Lightning,66
OK,2006,Miscellaneous,592
OK,2006,Missing/Undefined,1540
OK,2006,Powerline,81
OK,2006,Railroad,14
OK,2006,Smoking,14
OK,2006,Structure,1
OK,2007,Arson,216
OK,2007,Campfire,8
OK,2007,Children,6
OK,2007,Debris Burning,62
OK,2007,Equipment Use,44
OK,2007,Fireworks,4
OK,2007,Lightning,10
OK,2007,Miscellaneous,53
OK,2007,Missing/Undefined,907
OK,2007,Powerline,14
OK,2007,Railroad,2
OK,2007,Smoking,2
OK,2007,Structure,6
OK,2008,Arson,756
OK,2008,Campfire,18
OK,2008,Children,13
OK,2008,Debris Burning,189
OK,2008,Equipment Use,128
OK,2008,Fireworks,17
OK,2008,Lightning,13
OK,2008,Miscellaneous,139
OK,2008,Missing/Undefined,814
OK,2008,Powerline,65
OK,2008,Railroad,2
OK,2008,Smoking,5
OK,2008,Structure,6
OK,2009,Arson,1235
OK,2009,Campfire,13
OK,2009,Children,12
OK,2009,Debris Burning,350
OK,2009,Equipment Use,132
OK,2009,Fireworks,21
OK,2009,Lightning,29
OK,2009,Miscellaneous,149
OK,2009,Missing/Undefined,65
OK,2009,Powerline,36
OK,2009,Railroad,1
OK,2009,Smoking,1
OK,2009,Structure,5
OK,2010,Arson,1105
OK,2010,Campfire,18
OK,2010,Children,12
OK,2010,Debris Burning,435
OK,2010,Equipment Use,168
OK,2010,Fireworks,6
